userId,questionId,question,subQuestion,responseId,response
59d065f6c8bca053d261c490,q2,What role do you expect to play on the team?,,q2-i5,iOS
59d065f6c8bca053d261c490,q2,What role do you expect to play on the team?,,q2-i2,Back-end Engineer
59d065f6c8bca053d261c490,q2,What role do you expect to play on the team?,,q2-i1,Front-end Engineer
59d065f6c8bca053d261c490,q3,Rate your experience with the following technologies:,Web Application Development,q3-i1,Completed one project/course
59d065f6c8bca053d261c490,q3,Rate your experience with the following technologies:,Data Analytics/Mining,q3-i3,Some experience
59d065f6c8bca053d261c490,q3,Rate your experience with the following technologies:,Algorithm Design,q3-i6,Some experience
59d065f6c8bca053d261c490,q3,Rate your experience with the following technologies:,Hardware,q3-i8,Some experience
59d065f6c8bca053d261c490,q3,Rate your experience with the following technologies:,Game Development,q3-i10,Some experience
59d065f6c8bca053d261c490,q4,Rate your experience with the following languages:,HTML/CSS,q4-i1,Some experience
59d065f6c8bca053d261c490,q4,Rate your experience with the following languages:,JavaScript,q4-i2,Some experience
59d065f6c8bca053d261c490,q4,Rate your experience with the following languages:,Java,q4-i3,Completed one project/course
59d065f6c8bca053d261c490,q4,Rate your experience with the following languages:,C++,q4-i4,Some experience
59d065f6c8bca053d261c490,q4,Rate your experience with the following languages:,Python,q4-i5,Completed one project/course
59d065f6c8bca053d261c490,q4,Rate your experience with the following languages:,SQL,q4-i8,Some experience
59d065f6c8bca053d261c490,q5,Rate your skills (worse - better):,Communication Skills,q5-i1,3
59d065f6c8bca053d261c490,q5,Rate your skills (worse - better):,Design Skills,q5-i2,3
59d065f6c8bca053d261c490,q5,Rate your skills (worse - better):,Project Management Skills,q5-i4,2
59d065f6c8bca053d261c490,q6,Why are you attending BostonHacks? (Rate),Have fun!,q6-i1,4
59d065f6c8bca053d261c490,q6,Why are you attending BostonHacks? (Rate),Gain technical skills,q6-i2,3
59d065f6c8bca053d261c490,q6,Why are you attending BostonHacks? (Rate),Win,q6-i3,2
59d065f6c8bca053d261c490,q6,Why are you attending BostonHacks? (Rate),Meet new people,q6-i4,2
59d065f6c8bca053d261c490,q7,Rate how important the following is for your final project? (Rate),Great code,q7-i1,4
59d065f6c8bca053d261c490,q7,Rate how important the following is for your final project? (Rate),Great concept,q7-i2,3
59d065f6c8bca053d261c490,q7,Rate how important the following is for your final project? (Rate),Great design,q7-i3,4
59ef86a1678f9e39fd109de7,q2,What role do you expect to play on the team?,,q2-i1,Front-end Engineer
59ef86a1678f9e39fd109de7,q2,What role do you expect to play on the team?,,q2-i6,Android
59ef86a1678f9e39fd109de7,q2,What role do you expect to play on the team?,,q2-i2,Back-end Engineer
59ef86a1678f9e39fd109de7,q1,What areas are you most interested in?,,q1-i5,Entertainment
59ef86a1678f9e39fd109de7,q1,What areas are you most interested in?,,q1-i8,Social Issues
59ef86a1678f9e39fd109de7,q3,Rate your experience with the following technologies:,Web Application Development,q3-i1,Completed one project/course
59ef86a1678f9e39fd109de7,q3,Rate your experience with the following technologies:,Mobile Application Development,q3-i2,Completed one project/course
59ef86a1678f9e39fd109de7,q3,Rate your experience with the following technologies:,Internet of Things (IoT),q3-i9,Completed multiple projects/courses
59ef86a1678f9e39fd109de7,q4,Rate your experience with the following languages:,HTML/CSS,q4-i1,Completed one project/course
59ef86a1678f9e39fd109de7,q4,Rate your experience with the following languages:,Java,q4-i3,Some experience
59ef86a1678f9e39fd109de7,q4,Rate your experience with the following languages:,C++,q4-i4,Completed one project/course
59ef86a1678f9e39fd109de7,q4,Rate your experience with the following languages:,Python,q4-i5,Completed one project/course
59ef86a1678f9e39fd109de7,q4,Rate your experience with the following languages:,C#,q4-i7,Some experience
59ef86a1678f9e39fd109de7,q4,Rate your experience with the following languages:,SQL,q4-i8,Completed one project/course
59ef86a1678f9e39fd109de7,q5,Rate your skills (worse - better):,Communication Skills,q5-i1,5
59ef86a1678f9e39fd109de7,q5,Rate your skills (worse - better):,Design Skills,q5-i2,3
59ef86a1678f9e39fd109de7,q5,Rate your skills (worse - better):,Presentation Skills,q5-i3,4
59ef86a1678f9e39fd109de7,q5,Rate your skills (worse - better):,Project Management Skills,q5-i4,4
59ef86a1678f9e39fd109de7,q6,Why are you attending BostonHacks? (Rate),Have fun!,q6-i1,4
59ef86a1678f9e39fd109de7,q6,Why are you attending BostonHacks? (Rate),Gain technical skills,q6-i2,4
59ef86a1678f9e39fd109de7,q6,Why are you attending BostonHacks? (Rate),Win,q6-i3,4
59ef86a1678f9e39fd109de7,q6,Why are you attending BostonHacks? (Rate),Meet new people,q6-i4,4
59ef86a1678f9e39fd109de7,q7,Rate how important the following is for your final project? (Rate),Great code,q7-i1,4
59ef86a1678f9e39fd109de7,q7,Rate how important the following is for your final project? (Rate),Great concept,q7-i2,5
59ef86a1678f9e39fd109de7,q7,Rate how important the following is for your final project? (Rate),Great design,q7-i3,4
59ef86a1678f9e39fd109de7,q7,Rate how important the following is for your final project? (Rate),Great presentation,q7-i4,4
59ef86a1678f9e39fd109de7,q8,Do you have a team?,,team,true
59d00ed7c8bca053d261c455,q1,What areas are you most interested in?,,q1-i9,Gaming
59d00ed7c8bca053d261c455,q1,What areas are you most interested in?,,q1-i11,Sports
59d00ed7c8bca053d261c455,q1,What areas are you most interested in?,,q1-i5,Entertainment
59d00ed7c8bca053d261c455,q1,What areas are you most interested in?,,q1-i7,Economics
59d00ed7c8bca053d261c455,q1,What areas are you most interested in?,,q1-i8,Social Issues
59d00ed7c8bca053d261c455,q1,What areas are you most interested in?,,q1-i12,Arts
59d00ed7c8bca053d261c455,q1,What areas are you most interested in?,,q1-i10,Fashion
59d00ed7c8bca053d261c455,q1,What areas are you most interested in?,,q1-i6,Music
59d00ed7c8bca053d261c455,q1,What areas are you most interested in?,,q1-i3,Health
59d00ed7c8bca053d261c455,q1,What areas are you most interested in?,,q1-i4,Travel
59d00ed7c8bca053d261c455,q1,What areas are you most interested in?,,q1-i1,Finance
59d00ed7c8bca053d261c455,q2,What role do you expect to play on the team?,,q2-i5,iOS
59d00ed7c8bca053d261c455,q2,What role do you expect to play on the team?,,q2-i4,Designer
59d00ed7c8bca053d261c455,q2,What role do you expect to play on the team?,,q2-i2,Back-end Engineer
59d00ed7c8bca053d261c455,q2,What role do you expect to play on the team?,,q2-i3,Data Scientist
59d00ed7c8bca053d261c455,q2,What role do you expect to play on the team?,,q2-i1,Front-end Engineer
59d00ed7c8bca053d261c455,q3,Rate your experience with the following technologies:,Web Application Development,q3-i1,Completed one project/course
59d00ed7c8bca053d261c455,q3,Rate your experience with the following technologies:,Mobile Application Development,q3-i2,Some experience
59d00ed7c8bca053d261c455,q3,Rate your experience with the following technologies:,Data Analytics/Mining,q3-i3,Completed multiple projects/courses
59d00ed7c8bca053d261c455,q3,Rate your experience with the following technologies:,Machine Intelligence,q3-i4,No experience
59d00ed7c8bca053d261c455,q3,Rate your experience with the following technologies:,Algorithm Design,q3-i6,Completed one project/course
59d00ed7c8bca053d261c455,q3,Rate your experience with the following technologies:,Hardware,q3-i8,Some experience
59d00ed7c8bca053d261c455,q3,Rate your experience with the following technologies:,Game Development,q3-i10,Some experience
59d00ed7c8bca053d261c455,q4,Rate your experience with the following languages:,HTML/CSS,q4-i1,Some experience
59d00ed7c8bca053d261c455,q4,Rate your experience with the following languages:,JavaScript,q4-i2,Completed one project/course
59d00ed7c8bca053d261c455,q4,Rate your experience with the following languages:,Java,q4-i3,Completed multiple projects/courses
59d00ed7c8bca053d261c455,q4,Rate your experience with the following languages:,Python,q4-i5,Completed multiple projects/courses
59d00ed7c8bca053d261c455,q4,Rate your experience with the following languages:,C#,q4-i7,Completed one project/course
59d00ed7c8bca053d261c455,q5,Rate your skills (worse - better):,Communication Skills,q5-i1,3
59d00ed7c8bca053d261c455,q5,Rate your skills (worse - better):,Design Skills,q5-i2,4
59d00ed7c8bca053d261c455,q5,Rate your skills (worse - better):,Presentation Skills,q5-i3,2
59d00ed7c8bca053d261c455,q5,Rate your skills (worse - better):,Project Management Skills,q5-i4,4
59d00ed7c8bca053d261c455,q6,Why are you attending BostonHacks? (Rate),Gain technical skills,q6-i2,5
59d00ed7c8bca053d261c455,q6,Why are you attending BostonHacks? (Rate),Meet new people,q6-i4,4
59d00ed7c8bca053d261c455,q6,Why are you attending BostonHacks? (Rate),Win,q6-i3,2
59d00ed7c8bca053d261c455,q6,Why are you attending BostonHacks? (Rate),Have fun!,q6-i1,5
59d00ed7c8bca053d261c455,q7,Rate how important the following is for your final project? (Rate),Great code,q7-i1,5
59d00ed7c8bca053d261c455,q7,Rate how important the following is for your final project? (Rate),Great concept,q7-i2,5
59d00ed7c8bca053d261c455,q7,Rate how important the following is for your final project? (Rate),Great design,q7-i3,5
59d00ed7c8bca053d261c455,q7,Rate how important the following is for your final project? (Rate),Great presentation,q7-i4,5
59d00ed7c8bca053d261c455,q8,Do you have a team?,,team,true
59ef8dc3678f9e39fd109de9,q8,Do you have a team?,,team,true
59ef86a1678f9e39fd109de7,q9,Are you looking for more people to join your team?,,teammates,false
59ef8dc3678f9e39fd109de9,q9,Are you looking for more people to join your team?,,teammates,false
59ef9067678f9e39fd109deb,q1,What areas are you most interested in?,,q1-i1,Finance
59ef9067678f9e39fd109deb,q2,What role do you expect to play on the team?,,q2-i6,Android
59ef9067678f9e39fd109deb,q3,Rate your experience with the following technologies:,Mobile Application Development,q3-i2,Some experience
59ef9067678f9e39fd109deb,q3,Rate your experience with the following technologies:,Data Analytics/Mining,q3-i3,Some experience
59ef9067678f9e39fd109deb,q8,Do you have a team?,,team,false
59ef9067678f9e39fd109deb,q7,Rate how important the following is for your final project? (Rate),Great code,q7-i1,3
59ef9067678f9e39fd109deb,q7,Rate how important the following is for your final project? (Rate),Great concept,q7-i2,3
59ef9067678f9e39fd109deb,q7,Rate how important the following is for your final project? (Rate),Great design,q7-i3,3
59ef9067678f9e39fd109deb,q7,Rate how important the following is for your final project? (Rate),Great presentation,q7-i4,3
59ef9067678f9e39fd109deb,q6,Why are you attending BostonHacks? (Rate),Have fun!,q6-i1,2
59ef9067678f9e39fd109deb,q6,Why are you attending BostonHacks? (Rate),Gain technical skills,q6-i2,5
59ef9067678f9e39fd109deb,q6,Why are you attending BostonHacks? (Rate),Win,q6-i3,2
59ef9067678f9e39fd109deb,q6,Why are you attending BostonHacks? (Rate),Meet new people,q6-i4,5
59ef9067678f9e39fd109deb,q5,Rate your skills (worse - better):,Design Skills,q5-i2,2
59ef9067678f9e39fd109deb,q5,Rate your skills (worse - better):,Communication Skills,q5-i1,3
59ef9067678f9e39fd109deb,q5,Rate your skills (worse - better):,Presentation Skills,q5-i3,3
59ef9067678f9e39fd109deb,q5,Rate your skills (worse - better):,Project Management Skills,q5-i4,2
59ef9067678f9e39fd109deb,q4,Rate your experience with the following languages:,SQL,q4-i8,Completed one project/course
59ef9067678f9e39fd109deb,q4,Rate your experience with the following languages:,Python,q4-i5,Completed one project/course
59ef9067678f9e39fd109deb,q4,Rate your experience with the following languages:,C++,q4-i4,Completed one project/course
59ef9067678f9e39fd109deb,q4,Rate your experience with the following languages:,Java,q4-i3,Completed one project/course
59ef9067678f9e39fd109deb,q4,Rate your experience with the following languages:,HTML/CSS,q4-i1,Some experience
59ef9067678f9e39fd109deb,q2,What role do you expect to play on the team?,,q2-i3,Data Scientist
59ef9067678f9e39fd109deb,q1,What areas are you most interested in?,,q1-i3,Health
59ef9067678f9e39fd109deb,q1,What areas are you most interested in?,,q1-i7,Economics
59ef9067678f9e39fd109deb,q10,Would you like to join an existing team or project?,,join,true
59d13b4ec8bca053d261c4af,q9,Are you looking for more people to join your team?,,teammates,false
59d0219ac8bca053d261c468,q9,Are you looking for more people to join your team?,,teammates,true
59efa1c3678f9e39fd109def,q2,What role do you expect to play on the team?,,q2-i1,Front-end Engineer
59efa1c3678f9e39fd109def,q2,What role do you expect to play on the team?,,q2-i2,Back-end Engineer
59efa1c3678f9e39fd109def,q2,What role do you expect to play on the team?,,q2-i5,iOS
59efa1c3678f9e39fd109def,q2,What role do you expect to play on the team?,,q2-i6,Android
59efa1c3678f9e39fd109def,q1,What areas are you most interested in?,,q1-i9,Gaming
59efa1c3678f9e39fd109def,q1,What areas are you most interested in?,,q1-i5,Entertainment
59efa1c3678f9e39fd109def,q1,What areas are you most interested in?,,q1-i4,Travel
59efa1c3678f9e39fd109def,q1,What areas are you most interested in?,,q1-i6,Music
59efa1c3678f9e39fd109def,q1,What areas are you most interested in?,,q1-i10,Fashion
59efa1c3678f9e39fd109def,q1,What areas are you most interested in?,,q1-i11,Sports
59efa1c3678f9e39fd109def,q1,What areas are you most interested in?,,q1-i12,Arts
59efa1c3678f9e39fd109def,q3,Rate your experience with the following technologies:,Web Application Development,q3-i1,Completed one project/course
59efa1c3678f9e39fd109def,q3,Rate your experience with the following technologies:,Mobile Application Development,q3-i2,Completed multiple projects/courses
59efa1c3678f9e39fd109def,q3,Rate your experience with the following technologies:,Data Analytics/Mining,q3-i3,Completed one project/course
59efa1c3678f9e39fd109def,q3,Rate your experience with the following technologies:,Machine Intelligence,q3-i4,Some experience
59efa1c3678f9e39fd109def,q3,Rate your experience with the following technologies:,Computer Networks,q3-i5,Completed one project/course
59efa1c3678f9e39fd109def,q3,Rate your experience with the following technologies:,Algorithm Design,q3-i6,Some experience
59efa1c3678f9e39fd109def,q3,Rate your experience with the following technologies:,Internet of Things (IoT),q3-i9,No experience
59efa1c3678f9e39fd109def,q3,Rate your experience with the following technologies:,Game Development,q3-i10,Some experience
59efa1c3678f9e39fd109def,q4,Rate your experience with the following languages:,HTML/CSS,q4-i1,Some experience
59efa1c3678f9e39fd109def,q4,Rate your experience with the following languages:,JavaScript,q4-i2,Completed one project/course
59efa1c3678f9e39fd109def,q4,Rate your experience with the following languages:,Java,q4-i3,Completed multiple projects/courses
59efa1c3678f9e39fd109def,q4,Rate your experience with the following languages:,Python,q4-i5,Completed multiple projects/courses
59efa1c3678f9e39fd109def,q4,Rate your experience with the following languages:,SQL,q4-i8,Completed multiple projects/courses
59efa1c3678f9e39fd109def,q4,Rate your experience with the following languages:,Swift,q4-i9,Some experience
59efa1c3678f9e39fd109def,q5,Rate your skills (worse - better):,Communication Skills,q5-i1,5
59efa1c3678f9e39fd109def,q5,Rate your skills (worse - better):,Design Skills,q5-i2,4
59efa1c3678f9e39fd109def,q5,Rate your skills (worse - better):,Presentation Skills,q5-i3,4
59efa1c3678f9e39fd109def,q5,Rate your skills (worse - better):,Project Management Skills,q5-i4,5
59efa1c3678f9e39fd109def,q6,Why are you attending BostonHacks? (Rate),Have fun!,q6-i1,5
59efa1c3678f9e39fd109def,q6,Why are you attending BostonHacks? (Rate),Gain technical skills,q6-i2,5
59efa1c3678f9e39fd109def,q6,Why are you attending BostonHacks? (Rate),Win,q6-i3,5
59efa1c3678f9e39fd109def,q6,Why are you attending BostonHacks? (Rate),Meet new people,q6-i4,5
59efa1c3678f9e39fd109def,q7,Rate how important the following is for your final project? (Rate),Great code,q7-i1,5
59efa1c3678f9e39fd109def,q7,Rate how important the following is for your final project? (Rate),Great concept,q7-i2,5
59efa1c3678f9e39fd109def,q7,Rate how important the following is for your final project? (Rate),Great design,q7-i3,5
59efa1c3678f9e39fd109def,q7,Rate how important the following is for your final project? (Rate),Great presentation,q7-i4,5
59efa1c3678f9e39fd109def,q8,Do you have a team?,,team,false
59efa1c3678f9e39fd109def,q10,Would you like to join an existing team or project?,,join,false
59ef5493678f9e39fd109dd8,q1,What areas are you most interested in?,,q1-i8,Social Issues
59ef5493678f9e39fd109dd8,q1,What areas are you most interested in?,,q1-i2,Politics
59ef5493678f9e39fd109dd8,q1,What areas are you most interested in?,,q1-i9,Gaming
59ef5493678f9e39fd109dd8,q1,What areas are you most interested in?,,q1-i12,Arts
59ef5493678f9e39fd109dd8,q1,What areas are you most interested in?,,q1-i10,Fashion
59ef5493678f9e39fd109dd8,q2,What role do you expect to play on the team?,,q2-i4,Designer
59ef5493678f9e39fd109dd8,q3,Rate your experience with the following technologies:,Web Application Development,q3-i1,No experience
59ef5493678f9e39fd109dd8,q4,Rate your experience with the following languages:,Python,q4-i5,Some experience
59ef5493678f9e39fd109dd8,q5,Rate your skills (worse - better):,Communication Skills,q5-i1,3
59ef5493678f9e39fd109dd8,q5,Rate your skills (worse - better):,Design Skills,q5-i2,4
59ef5493678f9e39fd109dd8,q5,Rate your skills (worse - better):,Presentation Skills,q5-i3,4
59ef5493678f9e39fd109dd8,q5,Rate your skills (worse - better):,Project Management Skills,q5-i4,4
59ef5493678f9e39fd109dd8,q6,Why are you attending BostonHacks? (Rate),Have fun!,q6-i1,4
59ef5493678f9e39fd109dd8,q6,Why are you attending BostonHacks? (Rate),Gain technical skills,q6-i2,3
59ef5493678f9e39fd109dd8,q6,Why are you attending BostonHacks? (Rate),Meet new people,q6-i4,4
59ef5493678f9e39fd109dd8,q7,Rate how important the following is for your final project? (Rate),Great code,q7-i1,2
59ef5493678f9e39fd109dd8,q7,Rate how important the following is for your final project? (Rate),Great concept,q7-i2,4
59ef5493678f9e39fd109dd8,q7,Rate how important the following is for your final project? (Rate),Great design,q7-i3,4
59ef5493678f9e39fd109dd8,q7,Rate how important the following is for your final project? (Rate),Great presentation,q7-i4,4
59ef5493678f9e39fd109dd8,q8,Do you have a team?,,team,false
59ed828a678f9e39fd109da0,q1,What areas are you most interested in?,,q1-i6,Music
59ed828a678f9e39fd109da0,q1,What areas are you most interested in?,,q1-i10,Fashion
59ed828a678f9e39fd109da0,q1,What areas are you most interested in?,,q1-i12,Arts
59ed828a678f9e39fd109da0,q2,What role do you expect to play on the team?,,q2-i1,Front-end Engineer
59ed828a678f9e39fd109da0,q3,Rate your experience with the following technologies:,Web Application Development,q3-i1,Completed multiple projects/courses
59ed828a678f9e39fd109da0,q3,Rate your experience with the following technologies:,Mobile Application Development,q3-i2,Completed one project/course
59ed828a678f9e39fd109da0,q3,Rate your experience with the following technologies:,Hardware,q3-i8,Completed multiple projects/courses
59ed828a678f9e39fd109da0,q3,Rate your experience with the following technologies:,Game Development,q3-i10,No experience
59ed828a678f9e39fd109da0,q4,Rate your experience with the following languages:,HTML/CSS,q4-i1,Completed multiple projects/courses
59ed828a678f9e39fd109da0,q4,Rate your experience with the following languages:,JavaScript,q4-i2,Completed multiple projects/courses
59ed828a678f9e39fd109da0,q4,Rate your experience with the following languages:,Java,q4-i3,Completed multiple projects/courses
59ed828a678f9e39fd109da0,q4,Rate your experience with the following languages:,Python,q4-i5,Completed multiple projects/courses
59ef5493678f9e39fd109dd8,q10,Would you like to join an existing team or project?,,join,true
59ed828a678f9e39fd109da0,q4,Rate your experience with the following languages:,SQL,q4-i8,Completed one project/course
59ed828a678f9e39fd109da0,q4,Rate your experience with the following languages:,Swift,q4-i9,Completed one project/course
59ed828a678f9e39fd109da0,q5,Rate your skills (worse - better):,Communication Skills,q5-i1,5
59ed828a678f9e39fd109da0,q5,Rate your skills (worse - better):,Design Skills,q5-i2,4
59ed828a678f9e39fd109da0,q5,Rate your skills (worse - better):,Presentation Skills,q5-i3,4
59ed828a678f9e39fd109da0,q5,Rate your skills (worse - better):,Project Management Skills,q5-i4,4
59ed828a678f9e39fd109da0,q6,Why are you attending BostonHacks? (Rate),Have fun!,q6-i1,5
59ed828a678f9e39fd109da0,q6,Why are you attending BostonHacks? (Rate),Gain technical skills,q6-i2,5
59ed828a678f9e39fd109da0,q6,Why are you attending BostonHacks? (Rate),Win,q6-i3,4
59ed828a678f9e39fd109da0,q6,Why are you attending BostonHacks? (Rate),Meet new people,q6-i4,5
59ed828a678f9e39fd109da0,q7,Rate how important the following is for your final project? (Rate),Great code,q7-i1,3
59ed828a678f9e39fd109da0,q7,Rate how important the following is for your final project? (Rate),Great concept,q7-i2,5
59ed828a678f9e39fd109da0,q7,Rate how important the following is for your final project? (Rate),Great design,q7-i3,4
59ed828a678f9e39fd109da0,q7,Rate how important the following is for your final project? (Rate),Great presentation,q7-i4,4
59ed828a678f9e39fd109da0,q8,Do you have a team?,,team,true
59ed828a678f9e39fd109da0,q9,Are you looking for more people to join your team?,,teammates,false
59ce4a5fca869411de5a75ca,q1,What areas are you most interested in?,,q1-i5,Entertainment
59ce4a5fca869411de5a75ca,q1,What areas are you most interested in?,,q1-i9,Gaming
59ce4a5fca869411de5a75ca,q1,What areas are you most interested in?,,q1-other,Machine Learning
59ce4a5fca869411de5a75ca,q2,What role do you expect to play on the team?,,q2-i4,Designer
59ce4a5fca869411de5a75ca,q4,Rate your experience with the following languages:,HTML/CSS,q4-i1,Some experience
59ce4a5fca869411de5a75ca,q4,Rate your experience with the following languages:,Python,q4-i5,Some experience
59ce4a5fca869411de5a75ca,q5,Rate your skills (worse - better):,Communication Skills,q5-i1,5
59ce4a5fca869411de5a75ca,q5,Rate your skills (worse - better):,Design Skills,q5-i2,2
59ce4a5fca869411de5a75ca,q5,Rate your skills (worse - better):,Presentation Skills,q5-i3,3
59ce4a5fca869411de5a75ca,q5,Rate your skills (worse - better):,Project Management Skills,q5-i4,3
59ce4a5fca869411de5a75ca,q6,Why are you attending BostonHacks? (Rate),Have fun!,q6-i1,5
59ce4a5fca869411de5a75ca,q6,Why are you attending BostonHacks? (Rate),Gain technical skills,q6-i2,5
59ce4a5fca869411de5a75ca,q6,Why are you attending BostonHacks? (Rate),Meet new people,q6-i4,5
59ce4a5fca869411de5a75ca,q7,Rate how important the following is for your final project? (Rate),Great concept,q7-i2,4
59ce4a5fca869411de5a75ca,q7,Rate how important the following is for your final project? (Rate),Great code,q7-i1,3
59ce4a5fca869411de5a75ca,q7,Rate how important the following is for your final project? (Rate),Great design,q7-i3,4
59ce4a5fca869411de5a75ca,q7,Rate how important the following is for your final project? (Rate),Great presentation,q7-i4,4
59ce4a5fca869411de5a75ca,q8,Do you have a team?,,team,false
59ce4a5fca869411de5a75ca,q10,Would you like to join an existing team or project?,,join,true
59eeb724678f9e39fd109dc7,q3,Rate your experience with the following technologies:,Web Application Development,q3-i1,Completed one project/course
59eeb724678f9e39fd109dc7,q3,Rate your experience with the following technologies:,Mobile Application Development,q3-i2,Some experience
59eeb724678f9e39fd109dc7,q3,Rate your experience with the following technologies:,Virtual/Augmented Reality,q3-i7,Some experience
59eeb724678f9e39fd109dc7,q3,Rate your experience with the following technologies:,Hardware,q3-i8,Some experience
59eeb724678f9e39fd109dc7,q4,Rate your experience with the following languages:,Java,q4-i3,Completed multiple projects/courses
59eeb724678f9e39fd109dc7,q4,Rate your experience with the following languages:,JavaScript,q4-i2,Some experience
59eeb724678f9e39fd109dc7,q4,Rate your experience with the following languages:,Python,q4-i5,Completed one project/course
59eeb724678f9e39fd109dc7,q5,Rate your skills (worse - better):,Communication Skills,q5-i1,5
59eeb724678f9e39fd109dc7,q5,Rate your skills (worse - better):,Design Skills,q5-i2,4
59eeb724678f9e39fd109dc7,q5,Rate your skills (worse - better):,Presentation Skills,q5-i3,5
59eeb724678f9e39fd109dc7,q5,Rate your skills (worse - better):,Project Management Skills,q5-i4,3
59eeb724678f9e39fd109dc7,q6,Why are you attending BostonHacks? (Rate),Have fun!,q6-i1,5
59eeb724678f9e39fd109dc7,q6,Why are you attending BostonHacks? (Rate),Gain technical skills,q6-i2,5
59eeb724678f9e39fd109dc7,q6,Why are you attending BostonHacks? (Rate),Win,q6-i3,5
59eeb724678f9e39fd109dc7,q6,Why are you attending BostonHacks? (Rate),Meet new people,q6-i4,5
59eeb724678f9e39fd109dc7,q7,Rate how important the following is for your final project? (Rate),Great code,q7-i1,3
59eeb724678f9e39fd109dc7,q7,Rate how important the following is for your final project? (Rate),Great concept,q7-i2,5
59eeb724678f9e39fd109dc7,q7,Rate how important the following is for your final project? (Rate),Great design,q7-i3,5
59eeb724678f9e39fd109dc7,q7,Rate how important the following is for your final project? (Rate),Great presentation,q7-i4,5
59efb08a678f9e39fd109df5,q1,What areas are you most interested in?,,q1-other,"Consulting, Software Engineering"
59efb08a678f9e39fd109df5,q2,What role do you expect to play on the team?,,q2-i4,Designer
59efb08a678f9e39fd109df5,q2,What role do you expect to play on the team?,,q2-i1,Front-end Engineer
59efb08a678f9e39fd109df5,q2,What role do you expect to play on the team?,,q2-i2,Back-end Engineer
59efb08a678f9e39fd109df5,q2,What role do you expect to play on the team?,,q2-other,
59efb08a678f9e39fd109df5,q3,Rate your experience with the following technologies:,Web Application Development,q3-i1,Some experience
59efb08a678f9e39fd109df5,q3,Rate your experience with the following technologies:,Mobile Application Development,q3-i2,Some experience
59efb08a678f9e39fd109df5,q3,Rate your experience with the following technologies:,Data Analytics/Mining,q3-i3,Some experience
59efb08a678f9e39fd109df5,q3,Rate your experience with the following technologies:,Computer Networks,q3-i5,Some experience
59efb08a678f9e39fd109df5,q3,Rate your experience with the following technologies:,Algorithm Design,q3-i6,Some experience
59efb08a678f9e39fd109df5,q3,Rate your experience with the following technologies:,Virtual/Augmented Reality,q3-i7,Some experience
59efb08a678f9e39fd109df5,q3,Rate your experience with the following technologies:,Game Development,q3-i10,Completed one project/course
59efb08a678f9e39fd109df5,q4,Rate your experience with the following languages:,HTML/CSS,q4-i1,Completed multiple projects/courses
59efb08a678f9e39fd109df5,q4,Rate your experience with the following languages:,JavaScript,q4-i2,Some experience
59efb08a678f9e39fd109df5,q4,Rate your experience with the following languages:,Java,q4-i3,Completed one project/course
59efb08a678f9e39fd109df5,q4,Rate your experience with the following languages:,Python,q4-i5,Completed multiple projects/courses
59efb08a678f9e39fd109df5,q4,Rate your experience with the following languages:,Ruby,q4-i6,Some experience
59efb08a678f9e39fd109df5,q5,Rate your skills (worse - better):,Communication Skills,q5-i1,5
59efb08a678f9e39fd109df5,q5,Rate your skills (worse - better):,Design Skills,q5-i2,4
59efb08a678f9e39fd109df5,q5,Rate your skills (worse - better):,Presentation Skills,q5-i3,5
59efb08a678f9e39fd109df5,q5,Rate your skills (worse - better):,Project Management Skills,q5-i4,5
59efb08a678f9e39fd109df5,q6,Why are you attending BostonHacks? (Rate),Have fun!,q6-i1,5
59efb08a678f9e39fd109df5,q6,Why are you attending BostonHacks? (Rate),Gain technical skills,q6-i2,5
59efb08a678f9e39fd109df5,q6,Why are you attending BostonHacks? (Rate),Win,q6-i3,3
59efb08a678f9e39fd109df5,q6,Why are you attending BostonHacks? (Rate),Meet new people,q6-i4,5
59efb08a678f9e39fd109df5,q7,Rate how important the following is for your final project? (Rate),Great code,q7-i1,5
59efb08a678f9e39fd109df5,q7,Rate how important the following is for your final project? (Rate),Great design,q7-i3,5
59efb08a678f9e39fd109df5,q7,Rate how important the following is for your final project? (Rate),Great concept,q7-i2,5
59efb08a678f9e39fd109df5,q7,Rate how important the following is for your final project? (Rate),Great presentation,q7-i4,5
59efb08a678f9e39fd109df5,q8,Do you have a team?,,team,true
59efb08a678f9e39fd109df5,q9,Are you looking for more people to join your team?,,teammates,false
59efb9e4678f9e39fd109df6,q4,Rate your experience with the following languages:,SQL,q4-i8,Some experience
59efb9e4678f9e39fd109df6,q4,Rate your experience with the following languages:,Java,q4-i3,Some experience
59efb9e4678f9e39fd109df6,q4,Rate your experience with the following languages:,HTML/CSS,q4-i1,Some experience
59efb9e4678f9e39fd109df6,q2,What role do you expect to play on the team?,,q2-i2,Back-end Engineer
59efb9e4678f9e39fd109df6,q1,What areas are you most interested in?,,q1-i2,Politics
59efb9e4678f9e39fd109df6,q1,What areas are you most interested in?,,q1-i3,Health
59efb9e4678f9e39fd109df6,q1,What areas are you most interested in?,,q1-i4,Travel
59efb9e4678f9e39fd109df6,q1,What areas are you most interested in?,,q1-i5,Entertainment
59efb9e4678f9e39fd109df6,q1,What areas are you most interested in?,,q1-i6,Music
59efb9e4678f9e39fd109df6,q1,What areas are you most interested in?,,q1-i8,Social Issues
59efb9e4678f9e39fd109df6,q1,What areas are you most interested in?,,q1-i10,Fashion
