userId,questionId,question,subQuestion,responseId,response
59e0cf6f3b62e811697f4bad,q3,Rate your experience with the following technologies:,Web Application Development,q3-i1,Completed one project/course
59e0cf6f3b62e811697f4bad,q3,Rate your experience with the following technologies:,Data Analytics/Mining,q3-i3,Completed one project/course
59e0cf6f3b62e811697f4bad,q3,Rate your experience with the following technologies:,Computer Networks,q3-i5,Completed multiple projects/courses
59e0cf6f3b62e811697f4bad,q3,Rate your experience with the following technologies:,Algorithm Design,q3-i6,Completed multiple projects/courses
59e0cf6f3b62e811697f4bad,q4,Rate your experience with the following languages:,HTML/CSS,q4-i1,Completed one project/course
59e0cf6f3b62e811697f4bad,q4,Rate your experience with the following languages:,JavaScript,q4-i2,Completed multiple projects/courses
59e0cf6f3b62e811697f4bad,q4,Rate your experience with the following languages:,Java,q4-i3,Completed multiple projects/courses
59e0cf6f3b62e811697f4bad,q4,Rate your experience with the following languages:,C++,q4-i4,Completed one project/course
59e0cf6f3b62e811697f4bad,q4,Rate your experience with the following languages:,Python,q4-i5,Completed multiple projects/courses
59e0cf6f3b62e811697f4bad,q4,Rate your experience with the following languages:,SQL,q4-i8,Completed one project/course
59e0cf6f3b62e811697f4bad,q5,Rate your skills (worse - better):,Communication Skills,q5-i1,4
59e0cf6f3b62e811697f4bad,q5,Rate your skills (worse - better):,Design Skills,q5-i2,4
59e0cf6f3b62e811697f4bad,q5,Rate your skills (worse - better):,Presentation Skills,q5-i3,4
59e0cf6f3b62e811697f4bad,q5,Rate your skills (worse - better):,Project Management Skills,q5-i4,5
59e0cf6f3b62e811697f4bad,q6,Why are you attending BostonHacks? (Rate),Have fun!,q6-i1,4
59e0cf6f3b62e811697f4bad,q6,Why are you attending BostonHacks? (Rate),Gain technical skills,q6-i2,4
59e0cf6f3b62e811697f4bad,q6,Why are you attending BostonHacks? (Rate),Win,q6-i3,5
59e0cf6f3b62e811697f4bad,q6,Why are you attending BostonHacks? (Rate),Meet new people,q6-i4,4
59e0cf6f3b62e811697f4bad,q7,Rate how important the following is for your final project? (Rate),Great design,q7-i3,4
59e0cf6f3b62e811697f4bad,q7,Rate how important the following is for your final project? (Rate),Great concept,q7-i2,5
59e0cf6f3b62e811697f4bad,q7,Rate how important the following is for your final project? (Rate),Great code,q7-i1,5
59e0cf6f3b62e811697f4bad,q7,Rate how important the following is for your final project? (Rate),Great presentation,q7-i4,4
59e0cf6f3b62e811697f4bad,q8,Do you have a team?,,team,false
59e0cf6f3b62e811697f4bad,q10,Would you like to join an existing team or project?,,join,true
59e0cf6f3b62e811697f4bad,q1,What areas are you most interested in?,,q1-i6,Music
59e0cf6f3b62e811697f4bad,q1,What areas are you most interested in?,,q1-i1,Finance
59e0cf6f3b62e811697f4bad,q1,What areas are you most interested in?,,q1-i9,Gaming
59e0cf6f3b62e811697f4bad,q1,What areas are you most interested in?,,q1-i3,Health
59e0cf6f3b62e811697f4bad,q2,What role do you expect to play on the team?,,q2-i3,Data Scientist
59e0cf6f3b62e811697f4bad,q3,Rate your experience with the following technologies:,Machine Intelligence,q3-i4,Completed one project/course
59e0cf6f3b62e811697f4bad,q3,Rate your experience with the following technologies:,Mobile Application Development,q3-i2,No experience
59e0cf6f3b62e811697f4bad,q2,What role do you expect to play on the team?,,q2-i2,Back-end Engineer
59cfeda9c8bca053d261c437,q1,What areas are you most interested in?,,q1-i11,Sports
59cfeda9c8bca053d261c437,q8,Do you have a team?,,team,true
59cfeda9c8bca053d261c437,q9,Are you looking for more people to join your team?,,teammates,false
59cfeda9c8bca053d261c437,q1,What areas are you most interested in?,,q1-i6,Music
59cfeda9c8bca053d261c437,q1,What areas are you most interested in?,,q1-i9,Gaming
59cfeda9c8bca053d261c437,q2,What role do you expect to play on the team?,,q2-i4,Designer
59cfeda9c8bca053d261c437,q3,Rate your experience with the following technologies:,Machine Intelligence,q3-i4,Some experience
59cfeda9c8bca053d261c437,q3,Rate your experience with the following technologies:,Computer Networks,q3-i5,Some experience
59cfeda9c8bca053d261c437,q3,Rate your experience with the following technologies:,Algorithm Design,q3-i6,Some experience
59cfeda9c8bca053d261c437,q3,Rate your experience with the following technologies:,Hardware,q3-i8,Some experience
59cfeda9c8bca053d261c437,q3,Rate your experience with the following technologies:,Internet of Things (IoT),q3-i9,Some experience
59cfeda9c8bca053d261c437,q3,Rate your experience with the following technologies:,Game Development,q3-i10,Some experience
59cfeda9c8bca053d261c437,q4,Rate your experience with the following languages:,JavaScript,q4-i2,No experience
59cfeda9c8bca053d261c437,q4,Rate your experience with the following languages:,Java,q4-i3,Completed one project/course
59cfeda9c8bca053d261c437,q4,Rate your experience with the following languages:,C++,q4-i4,Completed one project/course
59cfeda9c8bca053d261c437,q4,Rate your experience with the following languages:,Python,q4-i5,Some experience
59cfeda9c8bca053d261c437,q5,Rate your skills (worse - better):,Communication Skills,q5-i1,4
59cfeda9c8bca053d261c437,q5,Rate your skills (worse - better):,Design Skills,q5-i2,3
59cfeda9c8bca053d261c437,q5,Rate your skills (worse - better):,Presentation Skills,q5-i3,3
59cfeda9c8bca053d261c437,q5,Rate your skills (worse - better):,Project Management Skills,q5-i4,3
59cfeda9c8bca053d261c437,q6,Why are you attending BostonHacks? (Rate),Have fun!,q6-i1,5
59cfeda9c8bca053d261c437,q6,Why are you attending BostonHacks? (Rate),Gain technical skills,q6-i2,5
59cfeda9c8bca053d261c437,q6,Why are you attending BostonHacks? (Rate),Win,q6-i3,2
59cfeda9c8bca053d261c437,q7,Rate how important the following is for your final project? (Rate),Great code,q7-i1,4
59cfeda9c8bca053d261c437,q7,Rate how important the following is for your final project? (Rate),Great concept,q7-i2,5
59cfeda9c8bca053d261c437,q7,Rate how important the following is for your final project? (Rate),Great design,q7-i3,4
59d12814c8bca053d261c4ab,q1,What areas are you most interested in?,,q1-other,Anything psychology related
59cfeda9c8bca053d261c437,q7,Rate how important the following is for your final project? (Rate),Great presentation,q7-i4,4
59d12814c8bca053d261c4ab,q2,What role do you expect to play on the team?,,q2-i4,Designer
59d12814c8bca053d261c4ab,q2,What role do you expect to play on the team?,,q2-i6,Android
59d12814c8bca053d261c4ab,q2,What role do you expect to play on the team?,,q2-i1,Front-end Engineer
59d12814c8bca053d261c4ab,q3,Rate your experience with the following technologies:,Web Application Development,q3-i1,Completed one project/course
59d12814c8bca053d261c4ab,q3,Rate your experience with the following technologies:,Mobile Application Development,q3-i2,Completed one project/course
59d12814c8bca053d261c4ab,q3,Rate your experience with the following technologies:,Machine Intelligence,q3-i4,Some experience
59d12814c8bca053d261c4ab,q3,Rate your experience with the following technologies:,Computer Networks,q3-i5,Completed one project/course
59d12814c8bca053d261c4ab,q3,Rate your experience with the following technologies:,Algorithm Design,q3-i6,Completed one project/course
59d12814c8bca053d261c4ab,q3,Rate your experience with the following technologies:,Hardware,q3-i8,Completed one project/course
59d12814c8bca053d261c4ab,q3,Rate your experience with the following technologies:,Game Development,q3-i10,Completed multiple projects/courses
59d12814c8bca053d261c4ab,q4,Rate your experience with the following languages:,HTML/CSS,q4-i1,Some experience
59d12814c8bca053d261c4ab,q4,Rate your experience with the following languages:,JavaScript,q4-i2,Some experience
59d12814c8bca053d261c4ab,q4,Rate your experience with the following languages:,Java,q4-i3,Completed multiple projects/courses
59d12814c8bca053d261c4ab,q4,Rate your experience with the following languages:,C++,q4-i4,Completed multiple projects/courses
59d12814c8bca053d261c4ab,q4,Rate your experience with the following languages:,Python,q4-i5,Some experience
59d12814c8bca053d261c4ab,q4,Rate your experience with the following languages:,Ruby,q4-i6,Completed one project/course
59d12814c8bca053d261c4ab,q4,Rate your experience with the following languages:,C#,q4-i7,Completed multiple projects/courses
59d12814c8bca053d261c4ab,q5,Rate your skills (worse - better):,Design Skills,q5-i2,4
59d12814c8bca053d261c4ab,q6,Why are you attending BostonHacks? (Rate),Have fun!,q6-i1,5
59d12814c8bca053d261c4ab,q6,Why are you attending BostonHacks? (Rate),Gain technical skills,q6-i2,3
59d12814c8bca053d261c4ab,q6,Why are you attending BostonHacks? (Rate),Win,q6-i3,5
59d12814c8bca053d261c4ab,q7,Rate how important the following is for your final project? (Rate),Great code,q7-i1,4
59d12814c8bca053d261c4ab,q7,Rate how important the following is for your final project? (Rate),Great concept,q7-i2,5
59d12814c8bca053d261c4ab,q7,Rate how important the following is for your final project? (Rate),Great design,q7-i3,4
59d12814c8bca053d261c4ab,q8,Do you have a team?,,team,true
59d12814c8bca053d261c4ab,q9,Are you looking for more people to join your team?,,teammates,false
59dbed708ac2a56ad2aaef0f,q8,Do you have a team?,,team,true
59dbed708ac2a56ad2aaef0f,q9,Are you looking for more people to join your team?,,teammates,false
59cffffbc8bca053d261c442,q3,Rate your experience with the following technologies:,Hardware,q3-i8,Completed one project/course
59cffffbc8bca053d261c442,q4,Rate your experience with the following languages:,JavaScript,q4-i2,No experience
59cffffbc8bca053d261c442,q4,Rate your experience with the following languages:,Java,q4-i3,Completed multiple projects/courses
59cffffbc8bca053d261c442,q4,Rate your experience with the following languages:,C++,q4-i4,Completed one project/course
59cffffbc8bca053d261c442,q4,Rate your experience with the following languages:,C#,q4-i7,Some experience
59cffffbc8bca053d261c442,q5,Rate your skills (worse - better):,Communication Skills,q5-i1,5
59cffffbc8bca053d261c442,q5,Rate your skills (worse - better):,Design Skills,q5-i2,3
59cffffbc8bca053d261c442,q5,Rate your skills (worse - better):,Presentation Skills,q5-i3,4
59cffffbc8bca053d261c442,q5,Rate your skills (worse - better):,Project Management Skills,q5-i4,3
59cffffbc8bca053d261c442,q6,Why are you attending BostonHacks? (Rate),Have fun!,q6-i1,5
59cffffbc8bca053d261c442,q6,Why are you attending BostonHacks? (Rate),Gain technical skills,q6-i2,5
59cffffbc8bca053d261c442,q6,Why are you attending BostonHacks? (Rate),Win,q6-i3,2
59cffffbc8bca053d261c442,q6,Why are you attending BostonHacks? (Rate),Meet new people,q6-i4,4
59cffffbc8bca053d261c442,q7,Rate how important the following is for your final project? (Rate),Great code,q7-i1,2
59cffffbc8bca053d261c442,q7,Rate how important the following is for your final project? (Rate),Great concept,q7-i2,4
59cffffbc8bca053d261c442,q7,Rate how important the following is for your final project? (Rate),Great design,q7-i3,3
59cffffbc8bca053d261c442,q7,Rate how important the following is for your final project? (Rate),Great presentation,q7-i4,3
59cffffbc8bca053d261c442,q8,Do you have a team?,,team,true
59cffffbc8bca053d261c442,q9,Are you looking for more people to join your team?,,teammates,false
59cffffbc8bca053d261c442,q4,Rate your experience with the following languages:,,q4-other,Matlab - 1 project/course
59cffffbc8bca053d261c442,q3,Rate your experience with the following technologies:,Data Analytics/Mining,q3-i3,Some experience
59cffffbc8bca053d261c442,q1,What areas are you most interested in?,,q1-i5,Entertainment
59cffffbc8bca053d261c442,q1,What areas are you most interested in?,,q1-i1,Finance
59cffffbc8bca053d261c442,q1,What areas are you most interested in?,,q1-i9,Gaming
59cffffbc8bca053d261c442,q1,What areas are you most interested in?,,q1-i11,Sports
59cffffbc8bca053d261c442,q3,Rate your experience with the following technologies:,Algorithm Design,q3-i6,Some experience
59cffffbc8bca053d261c442,q2,What role do you expect to play on the team?,,q2-i1,Front-end Engineer
59cffffbc8bca053d261c442,q3,Rate your experience with the following technologies:,Web Application Development,q3-i1,Some experience
59cffffbc8bca053d261c442,q3,Rate your experience with the following technologies:,Game Development,q3-i10,Completed one project/course
59d00eadc8bca053d261c453,q1,What areas are you most interested in?,,q1-i9,Gaming
59d00eadc8bca053d261c453,q2,What role do you expect to play on the team?,,q2-i1,Front-end Engineer
59d00eadc8bca053d261c453,q3,Rate your experience with the following technologies:,Web Application Development,q3-i1,Some experience
59deb7ac3b62e811697f4b83,q3,Rate your experience with the following technologies:,Web Application Development,q3-i1,Some experience
59deb7ac3b62e811697f4b83,q3,Rate your experience with the following technologies:,Mobile Application Development,q3-i2,Some experience
59deb7ac3b62e811697f4b83,q3,Rate your experience with the following technologies:,Data Analytics/Mining,q3-i3,Some experience
59deb7ac3b62e811697f4b83,q3,Rate your experience with the following technologies:,Machine Intelligence,q3-i4,Some experience
59deb7ac3b62e811697f4b83,q3,Rate your experience with the following technologies:,Computer Networks,q3-i5,Some experience
59deb7ac3b62e811697f4b83,q3,Rate your experience with the following technologies:,Algorithm Design,q3-i6,Completed multiple projects/courses
59deb7ac3b62e811697f4b83,q3,Rate your experience with the following technologies:,Virtual/Augmented Reality,q3-i7,Completed multiple projects/courses
59deb7ac3b62e811697f4b83,q3,Rate your experience with the following technologies:,Hardware,q3-i8,Completed multiple projects/courses
59deb7ac3b62e811697f4b83,q3,Rate your experience with the following technologies:,Internet of Things (IoT),q3-i9,Completed one project/course
59deb7ac3b62e811697f4b83,q3,Rate your experience with the following technologies:,Game Development,q3-i10,Completed one project/course
59deb7ac3b62e811697f4b83,q4,Rate your experience with the following languages:,HTML/CSS,q4-i1,Some experience
59deb7ac3b62e811697f4b83,q4,Rate your experience with the following languages:,JavaScript,q4-i2,Some experience
59deb7ac3b62e811697f4b83,q4,Rate your experience with the following languages:,Java,q4-i3,Completed one project/course
59deb7ac3b62e811697f4b83,q4,Rate your experience with the following languages:,C++,q4-i4,Completed multiple projects/courses
59deb7ac3b62e811697f4b83,q4,Rate your experience with the following languages:,Python,q4-i5,Completed multiple projects/courses
59deb7ac3b62e811697f4b83,q4,Rate your experience with the following languages:,Ruby,q4-i6,Completed one project/course
59deb7ac3b62e811697f4b83,q4,Rate your experience with the following languages:,C#,q4-i7,Completed multiple projects/courses
59deb7ac3b62e811697f4b83,q4,Rate your experience with the following languages:,SQL,q4-i8,Completed one project/course
59deb7ac3b62e811697f4b83,q5,Rate your skills (worse - better):,Communication Skills,q5-i1,5
59deb7ac3b62e811697f4b83,q5,Rate your skills (worse - better):,Design Skills,q5-i2,5
59deb7ac3b62e811697f4b83,q5,Rate your skills (worse - better):,Presentation Skills,q5-i3,5
59deb7ac3b62e811697f4b83,q5,Rate your skills (worse - better):,Project Management Skills,q5-i4,5
59deb7ac3b62e811697f4b83,q6,Why are you attending BostonHacks? (Rate),Have fun!,q6-i1,5
59deb7ac3b62e811697f4b83,q6,Why are you attending BostonHacks? (Rate),Gain technical skills,q6-i2,5
59deb7ac3b62e811697f4b83,q6,Why are you attending BostonHacks? (Rate),Win,q6-i3,5
59deb7ac3b62e811697f4b83,q6,Why are you attending BostonHacks? (Rate),Meet new people,q6-i4,5
59deb7ac3b62e811697f4b83,q7,Rate how important the following is for your final project? (Rate),Great code,q7-i1,5
59deb7ac3b62e811697f4b83,q7,Rate how important the following is for your final project? (Rate),Great concept,q7-i2,5
59deb7ac3b62e811697f4b83,q7,Rate how important the following is for your final project? (Rate),Great design,q7-i3,5
59deb7ac3b62e811697f4b83,q7,Rate how important the following is for your final project? (Rate),Great presentation,q7-i4,5
59e1aced3b62e811697f4bc4,q1,What areas are you most interested in?,,q1-i9,Gaming
59e1aced3b62e811697f4bc4,q1,What areas are you most interested in?,,q1-i8,Social Issues
59e1aced3b62e811697f4bc4,q1,What areas are you most interested in?,,q1-i5,Entertainment
59e1aced3b62e811697f4bc4,q2,What role do you expect to play on the team?,,q2-i1,Front-end Engineer
59e1aced3b62e811697f4bc4,q2,What role do you expect to play on the team?,,q2-i2,Back-end Engineer
59e1aced3b62e811697f4bc4,q2,What role do you expect to play on the team?,,q2-i3,Data Scientist
59e1aced3b62e811697f4bc4,q2,What role do you expect to play on the team?,,q2-i4,Designer
59e1aced3b62e811697f4bc4,q2,What role do you expect to play on the team?,,q2-i5,iOS
59e1aced3b62e811697f4bc4,q2,What role do you expect to play on the team?,,q2-i6,Android
59e1aced3b62e811697f4bc4,q3,Rate your experience with the following technologies:,Hardware,q3-i8,Completed one project/course
59e1aced3b62e811697f4bc4,q4,Rate your experience with the following languages:,HTML/CSS,q4-i1,Some experience
59e1aced3b62e811697f4bc4,q4,Rate your experience with the following languages:,C++,q4-i4,Some experience
59e1aced3b62e811697f4bc4,q5,Rate your skills (worse - better):,Communication Skills,q5-i1,5
59e1aced3b62e811697f4bc4,q5,Rate your skills (worse - better):,Project Management Skills,q5-i4,4
59e1aced3b62e811697f4bc4,q5,Rate your skills (worse - better):,Design Skills,q5-i2,3
59e1aced3b62e811697f4bc4,q5,Rate your skills (worse - better):,Presentation Skills,q5-i3,4
59e1aced3b62e811697f4bc4,q6,Why are you attending BostonHacks? (Rate),Have fun!,q6-i1,5
59e1aced3b62e811697f4bc4,q6,Why are you attending BostonHacks? (Rate),Gain technical skills,q6-i2,4
59e1aced3b62e811697f4bc4,q6,Why are you attending BostonHacks? (Rate),Win,q6-i3,4
59e1aced3b62e811697f4bc4,q6,Why are you attending BostonHacks? (Rate),Meet new people,q6-i4,5
59e1aced3b62e811697f4bc4,q7,Rate how important the following is for your final project? (Rate),Great design,q7-i3,5
59e1aced3b62e811697f4bc4,q7,Rate how important the following is for your final project? (Rate),Great presentation,q7-i4,4
59e1aced3b62e811697f4bc4,q7,Rate how important the following is for your final project? (Rate),Great concept,q7-i2,5
59e1aced3b62e811697f4bc4,q7,Rate how important the following is for your final project? (Rate),Great code,q7-i1,4
59e1aced3b62e811697f4bc4,q8,Do you have a team?,,team,false
59e1aced3b62e811697f4bc4,q10,Would you like to join an existing team or project?,,join,true
59cefdf0ca869411de5a7602,q1,What areas are you most interested in?,,q1-i6,Music
59cefdf0ca869411de5a7602,q1,What areas are you most interested in?,,q1-i5,Entertainment
59cefdf0ca869411de5a7602,q1,What areas are you most interested in?,,q1-i4,Travel
59cefdf0ca869411de5a7602,q1,What areas are you most interested in?,,q1-i3,Health
59cefdf0ca869411de5a7602,q1,What areas are you most interested in?,,q1-i8,Social Issues
59cefdf0ca869411de5a7602,q1,What areas are you most interested in?,,q1-i12,Arts
59cefdf0ca869411de5a7602,q2,What role do you expect to play on the team?,,q2-i1,Front-end Engineer
59cefdf0ca869411de5a7602,q2,What role do you expect to play on the team?,,q2-i2,Back-end Engineer
59cefdf0ca869411de5a7602,q3,Rate your experience with the following technologies:,Web Application Development,q3-i1,Completed one project/course
59cefdf0ca869411de5a7602,q3,Rate your experience with the following technologies:,Algorithm Design,q3-i6,Some experience
59cefdf0ca869411de5a7602,q4,Rate your experience with the following languages:,HTML/CSS,q4-i1,Completed multiple projects/courses
59cefdf0ca869411de5a7602,q4,Rate your experience with the following languages:,JavaScript,q4-i2,Completed one project/course
59cefdf0ca869411de5a7602,q4,Rate your experience with the following languages:,Java,q4-i3,Some experience
59cefdf0ca869411de5a7602,q4,Rate your experience with the following languages:,C++,q4-i4,No experience
59cefdf0ca869411de5a7602,q4,Rate your experience with the following languages:,Python,q4-i5,Completed one project/course
59cefdf0ca869411de5a7602,q5,Rate your skills (worse - better):,Communication Skills,q5-i1,3
59cefdf0ca869411de5a7602,q5,Rate your skills (worse - better):,Design Skills,q5-i2,2
59cefdf0ca869411de5a7602,q5,Rate your skills (worse - better):,Presentation Skills,q5-i3,2
59cefdf0ca869411de5a7602,q5,Rate your skills (worse - better):,Project Management Skills,q5-i4,2
59cefdf0ca869411de5a7602,q6,Why are you attending BostonHacks? (Rate),Have fun!,q6-i1,5
59cefdf0ca869411de5a7602,q6,Why are you attending BostonHacks? (Rate),Gain technical skills,q6-i2,5
59cefdf0ca869411de5a7602,q6,Why are you attending BostonHacks? (Rate),Win,q6-i3,5
59cefdf0ca869411de5a7602,q6,Why are you attending BostonHacks? (Rate),Meet new people,q6-i4,5
59cefdf0ca869411de5a7602,q7,Rate how important the following is for your final project? (Rate),Great code,q7-i1,4
59cefdf0ca869411de5a7602,q7,Rate how important the following is for your final project? (Rate),Great concept,q7-i2,5
59cefdf0ca869411de5a7602,q7,Rate how important the following is for your final project? (Rate),Great design,q7-i3,4
59cefdf0ca869411de5a7602,q7,Rate how important the following is for your final project? (Rate),Great presentation,q7-i4,4
59cefdf0ca869411de5a7602,q8,Do you have a team?,,team,false
59cefdf0ca869411de5a7602,q10,Would you like to join an existing team or project?,,join,true
59cf45c9ca869411de5a764b,q1,What areas are you most interested in?,,q1-i5,Entertainment
59cf45c9ca869411de5a764b,q1,What areas are you most interested in?,,q1-i9,Gaming
59cf45c9ca869411de5a764b,q2,What role do you expect to play on the team?,,q2-i2,Back-end Engineer
59cf45c9ca869411de5a764b,q2,What role do you expect to play on the team?,,q2-i1,Front-end Engineer
59cf45c9ca869411de5a764b,q2,What role do you expect to play on the team?,,q2-i4,Designer
59cf45c9ca869411de5a764b,q3,Rate your experience with the following technologies:,Algorithm Design,q3-i6,Some experience
59cf45c9ca869411de5a764b,q3,Rate your experience with the following technologies:,Game Development,q3-i10,Completed multiple projects/courses
59cf45c9ca869411de5a764b,q4,Rate your experience with the following languages:,Java,q4-i3,Completed multiple projects/courses
59cf45c9ca869411de5a764b,q4,Rate your experience with the following languages:,C++,q4-i4,Some experience
59cf45c9ca869411de5a764b,q4,Rate your experience with the following languages:,Python,q4-i5,Some experience
59cf45c9ca869411de5a764b,q4,Rate your experience with the following languages:,C#,q4-i7,Some experience
59cf45c9ca869411de5a764b,q5,Rate your skills (worse - better):,Communication Skills,q5-i1,4
59cf45c9ca869411de5a764b,q5,Rate your skills (worse - better):,Design Skills,q5-i2,3
59cf45c9ca869411de5a764b,q5,Rate your skills (worse - better):,Presentation Skills,q5-i3,3
59cf45c9ca869411de5a764b,q5,Rate your skills (worse - better):,Project Management Skills,q5-i4,3
59cf45c9ca869411de5a764b,q6,Why are you attending BostonHacks? (Rate),Have fun!,q6-i1,5
59cf45c9ca869411de5a764b,q6,Why are you attending BostonHacks? (Rate),Gain technical skills,q6-i2,5
59cf45c9ca869411de5a764b,q6,Why are you attending BostonHacks? (Rate),Win,q6-i3,2
59cf45c9ca869411de5a764b,q6,Why are you attending BostonHacks? (Rate),Meet new people,q6-i4,3
59cf45c9ca869411de5a764b,q7,Rate how important the following is for your final project? (Rate),Great code,q7-i1,3
59cf45c9ca869411de5a764b,q7,Rate how important the following is for your final project? (Rate),Great concept,q7-i2,4
59cf45c9ca869411de5a764b,q7,Rate how important the following is for your final project? (Rate),Great design,q7-i3,3
59cf45c9ca869411de5a764b,q7,Rate how important the following is for your final project? (Rate),Great presentation,q7-i4,3
59cf45c9ca869411de5a764b,q8,Do you have a team?,,team,true
59cf45c9ca869411de5a764b,q9,Are you looking for more people to join your team?,,teammates,false
59d0fb88c8bca053d261c49d,q1,What areas are you most interested in?,,q1-i9,Gaming
59d0fb88c8bca053d261c49d,q1,What areas are you most interested in?,,q1-i7,Economics
59d0fb88c8bca053d261c49d,q1,What areas are you most interested in?,,q1-i11,Sports
59d0fb88c8bca053d261c49d,q1,What areas are you most interested in?,,q1-i3,Health
59d0fb88c8bca053d261c49d,q2,What role do you expect to play on the team?,,q2-i6,Android
59d0fb88c8bca053d261c49d,q2,What role do you expect to play on the team?,,q2-i1,Front-end Engineer
59d0fb88c8bca053d261c49d,q3,Rate your experience with the following technologies:,Web Application Development,q3-i1,Some experience
59d0fb88c8bca053d261c49d,q3,Rate your experience with the following technologies:,Mobile Application Development,q3-i2,Completed multiple projects/courses
59d0fb88c8bca053d261c49d,q3,Rate your experience with the following technologies:,Algorithm Design,q3-i6,Completed multiple projects/courses
59d0fb88c8bca053d261c49d,q3,Rate your experience with the following technologies:,Internet of Things (IoT),q3-i9,Completed one project/course
59d0fb88c8bca053d261c49d,q3,Rate your experience with the following technologies:,Game Development,q3-i10,Some experience
59d0fb88c8bca053d261c49d,q4,Rate your experience with the following languages:,HTML/CSS,q4-i1,Completed one project/course
59d0fb88c8bca053d261c49d,q4,Rate your experience with the following languages:,JavaScript,q4-i2,Some experience
59d0fb88c8bca053d261c49d,q4,Rate your experience with the following languages:,Java,q4-i3,Completed multiple projects/courses
59d0fb88c8bca053d261c49d,q4,Rate your experience with the following languages:,C++,q4-i4,Completed multiple projects/courses
59d0fb88c8bca053d261c49d,q4,Rate your experience with the following languages:,Python,q4-i5,Completed multiple projects/courses
59d0fb88c8bca053d261c49d,q4,Rate your experience with the following languages:,SQL,q4-i8,Some experience
59d0fb88c8bca053d261c49d,q5,Rate your skills (worse - better):,Communication Skills,q5-i1,4
59d0fb88c8bca053d261c49d,q5,Rate your skills (worse - better):,Design Skills,q5-i2,5
59d0fb88c8bca053d261c49d,q5,Rate your skills (worse - better):,Presentation Skills,q5-i3,4
59d0fb88c8bca053d261c49d,q5,Rate your skills (worse - better):,Project Management Skills,q5-i4,4
59d0fb88c8bca053d261c49d,q6,Why are you attending BostonHacks? (Rate),Have fun!,q6-i1,4
59d0fb88c8bca053d261c49d,q6,Why are you attending BostonHacks? (Rate),Gain technical skills,q6-i2,4
59d0fb88c8bca053d261c49d,q6,Why are you attending BostonHacks? (Rate),Win,q6-i3,5
59d0fb88c8bca053d261c49d,q6,Why are you attending BostonHacks? (Rate),Meet new people,q6-i4,4
59d0fb88c8bca053d261c49d,q7,Rate how important the following is for your final project? (Rate),Great code,q7-i1,4
59d0fb88c8bca053d261c49d,q7,Rate how important the following is for your final project? (Rate),Great concept,q7-i2,5
59d0fb88c8bca053d261c49d,q7,Rate how important the following is for your final project? (Rate),Great design,q7-i3,5
59d0fb88c8bca053d261c49d,q7,Rate how important the following is for your final project? (Rate),Great presentation,q7-i4,4
59d0fb88c8bca053d261c49d,q8,Do you have a team?,,team,true
59d0fb88c8bca053d261c49d,q9,Are you looking for more people to join your team?,,teammates,false
59ea1a3e8dd4091849b47094,q1,What areas are you most interested in?,,q1-i9,Gaming
59ea1a3e8dd4091849b47094,q8,Do you have a team?,,team,true
59ea1a3e8dd4091849b47094,q9,Are you looking for more people to join your team?,,teammates,true
59cfd8f6ca869411de5a7669,q1,What areas are you most interested in?,,q1-i1,Finance
59cfd8f6ca869411de5a7669,q2,What role do you expect to play on the team?,,q2-i3,Data Scientist
59cfd8f6ca869411de5a7669,q2,What role do you expect to play on the team?,,q2-i2,Back-end Engineer
59cfd8f6ca869411de5a7669,q3,Rate your experience with the following technologies:,Web Application Development,q3-i1,Some experience
59cfd8f6ca869411de5a7669,q3,Rate your experience with the following technologies:,Mobile Application Development,q3-i2,Some experience
59cfd8f6ca869411de5a7669,q3,Rate your experience with the following technologies:,Data Analytics/Mining,q3-i3,Some experience
59cfd8f6ca869411de5a7669,q3,Rate your experience with the following technologies:,Machine Intelligence,q3-i4,Some experience
59cfd8f6ca869411de5a7669,q3,Rate your experience with the following technologies:,Algorithm Design,q3-i6,Completed one project/course
59cfd8f6ca869411de5a7669,q4,Rate your experience with the following languages:,HTML/CSS,q4-i1,Some experience
59cfd8f6ca869411de5a7669,q4,Rate your experience with the following languages:,JavaScript,q4-i2,Completed one project/course
59cfd8f6ca869411de5a7669,q4,Rate your experience with the following languages:,Java,q4-i3,Some experience
59cfd8f6ca869411de5a7669,q4,Rate your experience with the following languages:,C++,q4-i4,Some experience
59cfd8f6ca869411de5a7669,q4,Rate your experience with the following languages:,Python,q4-i5,Completed multiple projects/courses
59cfd8f6ca869411de5a7669,q4,Rate your experience with the following languages:,SQL,q4-i8,Completed multiple projects/courses
59cfd8f6ca869411de5a7669,q5,Rate your skills (worse - better):,Communication Skills,q5-i1,5
59cfd8f6ca869411de5a7669,q5,Rate your skills (worse - better):,Design Skills,q5-i2,4
59cfd8f6ca869411de5a7669,q5,Rate your skills (worse - better):,Presentation Skills,q5-i3,4
59cfd8f6ca869411de5a7669,q5,Rate your skills (worse - better):,Project Management Skills,q5-i4,4
59cfd8f6ca869411de5a7669,q6,Why are you attending BostonHacks? (Rate),Have fun!,q6-i1,5
59cfd8f6ca869411de5a7669,q6,Why are you attending BostonHacks? (Rate),Gain technical skills,q6-i2,4
59cfd8f6ca869411de5a7669,q6,Why are you attending BostonHacks? (Rate),Win,q6-i3,5
59cfd8f6ca869411de5a7669,q6,Why are you attending BostonHacks? (Rate),Meet new people,q6-i4,5
